ensemble_method,models,n_models,regime,country,feature_set,protocol,member_Ls,phase,RMSE,MAE,QLIKE,RMSE_CV,n_obs
equal_weight,LSTM+1DCNN,2,covid,JP,core,static,LSTM:L60|1DCNN:L60,Pre-crash,0.11770523179841397,0.0939444643939394,0.020560698424455816,0.2193178979890545,33
equal_weight,LSTM+1DCNN,2,covid,JP,core,static,LSTM:L60|1DCNN:L60,Crash,0.43569318275932634,0.3056746210526316,0.016025873465678128,0.19034032690931404,19
equal_weight,LSTM+1DCNN,2,covid,JP,core,static,LSTM:L60|1DCNN:L60,Recovery,0.18709851102052874,0.1222593212096774,0.01803989125790454,0.23844235849367035,186
equal_weight,LSTM+TCN,2,covid,JP,core,static,LSTM:L60|TCN:L252,Full Test,0.21483716217244458,0.12912627214285713,0.017023701521211115,0.2468311570711044,238
equal_weight,LSTM+TCN,2,covid,JP,core,static,LSTM:L60|TCN:L252,Pre-crash,0.11205745833550956,0.08609608833333333,0.01756485134404687,0.20879451015592976,33
equal_weight,LSTM+TCN,2,covid,JP,core,static,LSTM:L60|TCN:L252,Crash,0.5005774837161804,0.311600917368421,0.01836051342684124,0.2186861894201627,19
equal_weight,LSTM+TCN,2,covid,JP,core,static,LSTM:L60|TCN:L252,Recovery,0.17673161901565637,0.11812077647849462,0.016791135013896317,0.22523056879845615,186
equal_weight,LSTM+TST,2,covid,JP,core,static,LSTM:L60|TST:L60,Full Test,0.22189969496056083,0.13913125848739497,0.018482836624791443,0.2549454568613059,238
equal_weight,LSTM+TST,2,covid,JP,core,static,LSTM:L60|TST:L60,Pre-crash,0.11599564136965387,0.09231153348484848,0.019502921170826373,0.2161324509742607,33
equal_weight,LSTM+TST,2,covid,JP,core,static,LSTM:L60|TST:L60,Crash,0.4696031393902735,0.33563273052631576,0.017649231059079288,0.20515449542519035,19
equal_weight,LSTM+TST,2,covid,JP,core,static,LSTM:L60|TST:L60,Recovery,0.19516969825128558,0.1273652528763441,0.01838700713946552,0.24872845274769942,186
equal_weight,1DCNN+TCN,2,covid,JP,core,static,1DCNN:L60|TCN:L252,Full Test,0.20583916880529943,0.12971754735294116,0.01817638795290746,0.23649316390608655,238
equal_weight,1DCNN+TCN,2,covid,JP,core,static,1DCNN:L60|TCN:L252,Pre-crash,0.11683099019935674,0.09203280181818184,0.019945733089005137,0.21768894040653855,33
equal_weight,1DCNN+TCN,2,covid,JP,core,static,1DCNN:L60|TCN:L252,Crash,0.41911894620743767,0.27576549105263165,0.01619854572038894,0.18309957647209307,19
equal_weight,1DCNN+TCN,2,covid,JP,core,static,1DCNN:L60|TCN:L252,Recovery,0.18398249264197444,0.12148467462365592,0.018064509527781807,0.2344712377870465,186
equal_weight,1DCNN+TST,2,covid,JP,core,static,1DCNN:L60|TST:L60,Full Test,0.21608469928406723,0.1394771132352941,0.019710196941476042,0.24826447999176274,238
equal_weight,1DCNN+TST,2,covid,JP,core,static,1DCNN:L60|TST:L60,Pre-crash,0.12050943922646036,0.09788803000000001,0.021822301571490628,0.22454292383750377,33
equal_weight,1DCNN+TST,2,covid,JP,core,static,1DCNN:L60|TST:L60,Crash,0.38622087235564906,0.28849604210526314,0.015410829020889054,0.16872746697068003,19
equal_weight,1DCNN+TST,2,covid,JP,core,static,1DCNN:L60|TST:L60,Recovery,0.20477407092962432,0.13163345784946234,0.019774651445243093,0.2609684714457851,186
equal_weight,TCN+TST,2,covid,JP,core,static,TCN:L252|TST:L60,Full Test,0.21330655993059855,0.13477235920168065,0.018375033829185452,0.24507261437509154,238
equal_weight,TCN+TST,2,covid,JP,core,static,TCN:L252|TST:L60,Pre-crash,0.11505720351696996,0.09057026242424242,0.018607475995670697,0.2143838777451923,33
equal_weight,TCN+TST,2,covid,JP,core,static,TCN:L252|TST:L60,Crash,0.4398119763830771,0.30890471210526305,0.017154160293650186,0.19213969526263938,19
equal_weight,TCN+TST,2,covid,JP,core,static,TCN:L252|TST:L60,Recovery,0.19003126038447157,0.12482695322580645,0.01845850697800888,0.24217991723422394,186
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252,Full Test,0.20801832974435105,0.12921906149859944,0.017502254341693856,0.2389968500029943,238
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252,Pre-crash,0.1148549954664545,0.09046123616161617,0.018945198455868766,0.21400710736788683,33
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252,Crash,0.4447584439332245,0.2926478733333334,0.01638088931989838,0.1943006477122017,19
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252,Recovery,0.18116899919784543,0.11940110887096776,0.01736079616774946,0.23088566135051894,186
equal_weight,LSTM+1DCNN+TST,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TST:L60,Full Test,0.21394501158047163,0.13647406592436975,0.018545800690237983,0.2458061455662438,238
equal_weight,LSTM+1DCNN+TST,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TST:L60,Pre-crash,0.11735434338579122,0.09465628404040403,0.020183131671559308,0.2186640943483044,33
equal_weight,LSTM+1DCNN+TST,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TST:L60,Crash,0.42426349847320605,0.30917143999999996,0.01602519661079802,0.18534706575771112,19
equal_weight,LSTM+1DCNN+TST,3,covid,JP,core,static,LSTM:L60|1DCNN:L60|TST:L60,Recovery,0.19426424733738687,0.12625222019713261,0.018512787545752796,0.24757452666762192,186
equal_weight,LSTM+TCN+TST,3,covid,JP,core,static,LSTM:L60|TCN:L252|TST:L60,Full Test,0.21404013551230694,0.1329101026470588,0.017694702972671214,0.24591543555091236,238
equal_weight,LSTM+TCN+TST,3,covid,JP,core,static,LSTM:L60|TCN:L252|TST:L60,Pre-crash,0.11371619403783856,0.08912845232323233,0.0182428186923928,0.21188520053558282,33
equal_weight,LSTM+TCN+TST,3,covid,JP,core,static,LSTM:L60|TCN:L252|TST:L60,Crash,0.46444479951168727,0.3140777849122806,0.0172888441801182,0.20290098277534516,19
equal_weight,LSTM+TCN+TST,3,covid,JP,core,static,LSTM:L60|TCN:L252|TST:L60,Recovery,0.1851812680844472,0.12217143865591398,0.017638915329164194,0.23599898294251778,186
equal_weight,1DCNN+TCN+TST,3,covid,JP,core,static,1DCNN:L60|TCN:L252|TST:L60,Full Test,0.20865514744314317,0.1334646619467787,0.018404373921326295,0.2397285039116884,238
equal_weight,1DCNN+TCN+TST,3,covid,JP,core,static,1DCNN:L60|TCN:L252|TST:L60,Pre-crash,0.11644446361555523,0.09285396151515152,0.019536811673378663,0.21696873284582946,33
equal_weight,1DCNN+TCN+TST,3,covid,JP,core,static,1DCNN:L60|TCN:L252|TST:L60,Crash,0.4073650282656005,0.2863783961403508,0.015823397926351148,0.1779646680731467,19
equal_weight,1DCNN+TCN+TST,3,covid,JP,core,static,1DCNN:L60|TCN:L252|TST:L60,Recovery,0.1906604621607509,0.12504956605734768,0.018467105631470374,0.24298178548366173,186
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252|TST:L60,Full Test,0.20983816503271527,0.13262319775210082,0.017886992191653173,0.24108769892951853,238
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252|TST:L60,Pre-crash,0.11520570022585855,0.09164422219696969,0.01899699280156298,0.21466056881112142,33
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252|TST:L60,Crash,0.43189470372202704,0.299243785,0.016164409790464435,0.18868089368812202,19
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,core,static,LSTM:L60|1DCNN:L60|TCN:L252|TST:L60,Recovery,0.1869033716483303,0.12287327858870967,0.0178660193179734,0.23819366868909533,186
equal_weight,LSTM+1DCNN,2,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22,Full Test,0.2539619779321965,0.14269306435554968,0.019771653907630738,0.2917825211690307,238
equal_weight,LSTM+1DCNN,2,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22,Pre-crash,0.1102587921381285,0.09384636084238689,0.020147115133764666,0.2054430902494396,33
equal_weight,LSTM+1DCNN,2,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22,Crash,0.6581576182612219,0.3727364038166247,0.020343486830518554,0.2875278766818941,19
equal_weight,LSTM+1DCNN,2,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22,Recovery,0.19005902767172658,0.1278603641736892,0.01964662677861306,0.24221530445608858,186
equal_weight,LSTM+TCN,2,covid,JP,extended,expanding,LSTM:L252|TCN:L60,Full Test,0.24939268403462403,0.15258452333822972,0.022684948451180617,0.2865327585697178,238
equal_weight,LSTM+TCN,2,covid,JP,extended,expanding,LSTM:L252|TCN:L60,Pre-crash,0.1352072560315916,0.11211457758238821,0.027648531014100506,0.25192908397253955,33
equal_weight,LSTM+TCN,2,covid,JP,extended,expanding,LSTM:L252|TCN:L60,Crash,0.5674206171777919,0.3775769974056043,0.018234886471192875,0.24788780182121464,19
equal_weight,LSTM+TCN,2,covid,JP,extended,expanding,LSTM:L252|TCN:L60,Recovery,0.2084529179502859,0.13678157281491063,0.022258889058940887,0.2656568730494436,186
equal_weight,LSTM+TST,2,covid,JP,extended,expanding,LSTM:L252|TST:L60,Full Test,0.24787970129777645,0.14546172369492796,0.020962142541119312,0.28479445931312414,238
equal_weight,LSTM+TST,2,covid,JP,extended,expanding,LSTM:L252|TST:L60,Pre-crash,0.12391158240893488,0.10394701298877601,0.023979124214832333,0.23088207220607213,33
equal_weight,LSTM+TST,2,covid,JP,extended,expanding,LSTM:L252|TST:L60,Crash,0.5855088338790633,0.35978035966286914,0.018992738638162285,0.25578996142064103,19
equal_weight,LSTM+TST,2,covid,JP,extended,expanding,LSTM:L252|TST:L60,Recovery,0.2021853519657173,0.13093447299553082,0.020628047266515296,0.25766935242625594,186
equal_weight,1DCNN+TCN,2,covid,JP,extended,expanding,1DCNN:L22|TCN:L60,Full Test,0.24854863427636859,0.1555175906469842,0.02355667477443512,0.28556301117500493,238
equal_weight,1DCNN+TCN,2,covid,JP,extended,expanding,1DCNN:L22|TCN:L60,Pre-crash,0.12907578780025308,0.10914087792237599,0.02602035452177758,0.24050443695088183,33
equal_weight,1DCNN+TCN,2,covid,JP,extended,expanding,1DCNN:L22|TCN:L60,Crash,0.5295064560719944,0.3572195297793338,0.01632477373558694,0.23132432532796154,19
equal_weight,1DCNN+TCN,2,covid,JP,extended,expanding,1DCNN:L22|TCN:L60,Recovery,0.21783176053098455,0.1431417555738521,0.023858312882369608,0.2776094713498693,186
equal_weight,1DCNN+TST,2,covid,JP,extended,expanding,1DCNN:L22|TST:L60,Full Test,0.2443130181986307,0.14865344091019414,0.021643549794334194,0.2806966183868829,238
equal_weight,1DCNN+TST,2,covid,JP,extended,expanding,1DCNN:L22|TST:L60,Pre-crash,0.11734986572051789,0.0994105066357734,0.022424550787321692,0.21865575149578445,33
equal_weight,1DCNN+TST,2,covid,JP,extended,expanding,1DCNN:L22|TST:L60,Crash,0.5513703916707766,0.3463861954542461,0.016775751807564607,0.24087597496963206,19
equal_weight,1DCNN+TST,2,covid,JP,extended,expanding,1DCNN:L22|TST:L60,Recovery,0.20707028227526939,0.13719158335491938,0.022002233283474164,0.2638948124671154,186
equal_weight,TCN+TST,2,covid,JP,extended,expanding,TCN:L60|TST:L60,Full Test,0.24253049517698463,0.15564788234458235,0.024045818763280605,0.27864863834856163,238
equal_weight,TCN+TST,2,covid,JP,extended,expanding,TCN:L60|TST:L60,Pre-crash,0.1389147806007907,0.1170393750566922,0.03001683934348947,0.2588372433120485,33
equal_weight,TCN+TST,2,covid,JP,extended,expanding,TCN:L60|TST:L60,Crash,0.47181850039197176,0.3296009103870593,0.015346438577317364,0.2061223145229862,19
equal_weight,TCN+TST,2,covid,JP,extended,expanding,TCN:L60|TST:L60,Recovery,0.22158950585800324,0.14472838346121306,0.023875090507293553,0.2823984226541155,186
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60,Full Test,0.24447499276440107,0.14753369989097953,0.021246418143923876,0.280882714540136,238
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60,Pre-crash,0.12300670442724285,0.10420622834653567,0.02379941153096019,0.22919603043786013,33
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60,Crash,0.5766766792792212,0.35871700550380514,0.017519149215012374,0.25193147739165134,19
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60,Recovery,0.199554799823368,0.1336483437314256,0.02117421022928474,0.25431692031160114,186
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TST:L60,Full Test,0.2460302253940657,0.1439519743614793,0.020330792535457044,0.2826695556310061,238
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TST:L60,Pre-crash,0.11629469177399743,0.09905913987235292,0.021763075392364693,0.21668966614222562,33
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TST:L60,Crash,0.5952321778587532,0.35281478499221797,0.018174990926439986,0.26003777740142986,19
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TST:L60,Recovery,0.19713423867134214,0.1305813836956574,0.020296894128432164,0.2512321052224427,186
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,expanding,LSTM:L252|TCN:L60|TST:L60,Full Test,0.24049173556700149,0.14858689048513338,0.021754925739781786,0.27630626243897843,238
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,expanding,LSTM:L252|TCN:L60|TST:L60,Pre-crash,0.1303205008454794,0.11081171881963212,0.026225182764432205,0.2428236868676116,33
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,expanding,LSTM:L252|TCN:L60|TST:L60,Crash,0.5317664570043948,0.34318954103839266,0.016592221725024458,0.23231164698369033,19
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,expanding,LSTM:L252|TCN:L60|TST:L60,Recovery,0.20519914798851235,0.13541017169185177,0.02148918861325988,0.2615101987684286,186
equal_weight,1DCNN+TCN+TST,3,covid,JP,extended,expanding,1DCNN:L22|TCN:L60|TST:L60,Full Test,0.238463010214691,0.14975879907626824,0.022255050660317955,0.2739754151094828,238
equal_weight,1DCNN+TCN+TST,3,covid,JP,extended,expanding,1DCNN:L22|TCN:L60|TST:L60,Pre-crash,0.125950542312189,0.10778738125096371,0.025174973787094566,0.23468122704258124,33
equal_weight,1DCNN+TCN+TST,3,covid,JP,extended,expanding,1DCNN:L22|TCN:L60|TST:L60,Crash,0.5061604866124405,0.3342457211267707,0.015193009197662293,0.22112522280063707,19
equal_weight,1DCNN+TCN+TST,3,covid,JP,extended,expanding,1DCNN:L22|TCN:L60|TST:L60,Recovery,0.2092293772258091,0.13835990267452364,0.02245839111519338,0.2666464094167633,186
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60|TST:L60,Full Test,0.2396307807679231,0.14602978644281484,0.021032469435392782,0.27531709246978436,238
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60|TST:L60,Pre-crash,0.12289507564018029,0.10542963752460076,0.023839691412143347,0.22898803466237408,33
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60|TST:L60,Crash,0.5485802690784665,0.3427244602409764,0.016465707004751702,0.2396570602258226,19
equal_weight,LSTM+1DCNN+TCN+TST,4,covid,JP,extended,expanding,LSTM:L252|1DCNN:L22|TCN:L60|TST:L60,Recovery,0.20013948538636764,0.13314057199193308,0.021000911160927255,0.2550620561432842,186
equal_weight,LSTM+1DCNN,2,covid,JP,extended,static,LSTM:L252|1DCNN:L22,Full Test,0.2855557886336293,0.14814968829831932,0.020928323008099686,0.3280813477708041,238
equal_weight,LSTM+1DCNN,2,covid,JP,extended,static,LSTM:L252|1DCNN:L22,Pre-crash,0.1123899282662893,0.09523198712121211,0.019934343366445603,0.2094139949931718,33
equal_weight,LSTM+1DCNN,2,covid,JP,extended,static,LSTM:L252|1DCNN:L22,Crash,0.7990656679077759,0.4548665042105262,0.03623847072581912,0.3490860689816927,19
equal_weight,LSTM+1DCNN,2,covid,JP,extended,static,LSTM:L252|1DCNN:L22,Recovery,0.19202611754388868,0.12620702505376344,0.01954073441421751,0.2447222060175762,186
equal_weight,LSTM+TCN,2,covid,JP,extended,static,LSTM:L252|TCN:L60,Full Test,0.2511149945691916,0.15265764995798317,0.023505427194308093,0.28851155936264605,238
equal_weight,LSTM+TCN,2,covid,JP,extended,static,LSTM:L252|TCN:L60,Pre-crash,0.13084329538651424,0.1087496968181818,0.028139774624488224,0.24379779956831046,33
equal_weight,LSTM+TCN,2,covid,JP,extended,static,LSTM:L252|TCN:L60,Crash,0.5293918411841128,0.3649848826315789,0.019112397065197243,0.23127425468525017,19
equal_weight,LSTM+TCN,2,covid,JP,extended,static,LSTM:L252|TCN:L60,Recovery,0.22140998058383285,0.13875842970430105,0.023131954652679924,0.2821696317970926,186
equal_weight,LSTM+TST,2,covid,JP,extended,static,LSTM:L252|TST:L60,Full Test,0.2545651430861482,0.15101896462184872,0.02242205897403603,0.29247551113847514,238
equal_weight,LSTM+TST,2,covid,JP,extended,static,LSTM:L252|TST:L60,Pre-crash,0.11946247018265126,0.09734336727272727,0.021492608456346384,0.2225921265242537,33
equal_weight,LSTM+TST,2,covid,JP,extended,static,LSTM:L252|TST:L60,Crash,0.6196582135432054,0.3732182557894737,0.022797251869938383,0.2707087271618104,19
equal_weight,LSTM+TST,2,covid,JP,extended,static,LSTM:L252|TST:L60,Recovery,0.20289186224445027,0.13784427741935484,0.022548635329205997,0.2585697442959954,186
equal_weight,1DCNN+TCN,2,covid,JP,extended,static,1DCNN:L22|TCN:L60,Full Test,0.25177689121897645,0.14838068510504202,0.023486038395476957,0.2892720270316275,238
equal_weight,1DCNN+TCN,2,covid,JP,extended,static,1DCNN:L22|TCN:L60,Pre-crash,0.12969626820048702,0.10871736090909091,0.02829889525512149,0.24166056584019016,33
equal_weight,1DCNN+TCN,2,covid,JP,extended,static,1DCNN:L22|TCN:L60,Crash,0.5466484862479808,0.34210506578947364,0.023919267790480855,0.23881312743513447,19
equal_weight,1DCNN+TCN,2,covid,JP,extended,static,1DCNN:L22|TCN:L60,Recovery,0.21818456346023535,0.13562867685483873,0.022587889820889082,0.27805909098155357,186
equal_weight,1DCNN+TST,2,covid,JP,extended,static,1DCNN:L22|TST:L60,Full Test,0.2653626660928475,0.1526938605672269,0.022973209956704148,0.3048810236219541,238
equal_weight,1DCNN+TST,2,covid,JP,extended,static,1DCNN:L22|TST:L60,Pre-crash,0.11826736380456945,0.09943567803030302,0.022165899441206543,0.22036530776089483,33
equal_weight,1DCNN+TST,2,covid,JP,extended,static,1DCNN:L22|TST:L60,Crash,0.6846519450978455,0.4213300263157895,0.032853741561472784,0.2991023963783425,19
equal_weight,1DCNN+TST,2,covid,JP,extended,static,1DCNN:L22|TST:L60,Recovery,0.19934751069054085,0.13470156419354837,0.022107140851977358,0.2540527465965742,186
equal_weight,TCN+TST,2,covid,JP,extended,static,TCN:L60|TST:L60,Full Test,0.25079994797283506,0.1608401207142857,0.025928542126897377,0.28814959537502094,238
equal_weight,TCN+TST,2,covid,JP,extended,static,TCN:L60|TST:L60,Pre-crash,0.1387733937982948,0.11499326984848483,0.03327244838973849,0.2585737996487205,33
equal_weight,TCN+TST,2,covid,JP,extended,static,TCN:L60|TST:L60,Crash,0.4434740211033727,0.3256311131578946,0.01950650574817146,0.19373952472245132,19
equal_weight,TCN+TST,2,covid,JP,extended,static,TCN:L60|TST:L60,Recovery,0.23870298455290054,0.1521407509408602,0.025281605484542728,0.3042082072477143,186
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TCN:L60,Full Test,0.24883656648319236,0.14388517411764704,0.021031400387740682,0.2858938230497865,238
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TCN:L60,Pre-crash,0.1228630366989739,0.10333761777777777,0.024126646100089685,0.22892833680935926,33
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TCN:L60,Crash,0.602497049864924,0.355242063859649,0.022676256117442402,0.2632115671558144,19
equal_weight,LSTM+1DCNN+TCN,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TCN:L60,Recovery,0.1986740536599254,0.12948887548387095,0.020314220993268375,0.2531944785010762,186
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TST:L60,Full Test,0.26133502370816375,0.1462876126330532,0.02125161691351936,0.300253576396217,238
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TST:L60,Pre-crash,0.11609017629140155,0.0973370108080808,0.020808955528317297,0.21630859607849673,33
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TST:L60,Crash,0.6906970733633582,0.40747183754385974,0.02815091453329582,0.30174331832937984,19
equal_weight,LSTM+1DCNN+TST,3,covid,JP,extended,static,LSTM:L252|1DCNN:L22|TST:L60,Recovery,0.19043698425476813,0.1282922878315412,0.020625386649733957,0.24269698044334845,186
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,static,LSTM:L252|TCN:L60|TST:L60,Full Test,0.24451733862627112,0.1516394530672269,0.022799143790064966,0.28093136683971115,238
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,static,LSTM:L252|TCN:L60|TST:L60,Pre-crash,0.12851464984312555,0.1061851813131313,0.026519302533214863,0.23945887904681445,33
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,static,LSTM:L252|TCN:L60|TST:L60,Crash,0.5179939840157229,0.3439221550877192,0.019510645144720555,0.22629489777689252,19
equal_weight,LSTM+TCN+TST,3,covid,JP,extended,static,LSTM:L252|TCN:L60|TST:L60,Recovery,0.2148599367617263,0.1400621392473118,0.022475037530589683,0.27382211535422457,186
